proj_code,country,via,inco,ship_mode,prod_grp,sub_class,vendor,brand,dosage,dosage_form,per_pack_qty,line_qty,line_value,pack_price,unit_price,manu_site,first_line,weight,freight,insurance,delay,total_cost,quote_year,quote_month,quote_day,po_year,po_month,po_day,sch_del_year,sch_del_month,sch_del_day,actual_del_year,actual_del_month,actual_del_day
102-AO-T30,Angola,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,1800,144000.0,80.0,0.8,Inverness Japan,Yes,865.0,13790.1,310.46,0,158100.56,2010,10,28,2010,11,10,2011,5,12,2011,5,12
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,250mg,Delayed-release capsules,30,11,185.01,16.82,0.56,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.23,0,185.23999999999998,2013,7,11,2014,8,29,2014,8,29,2014,8,29
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Epivir,150mg,Tablet,60,869,5923.93,6.82,0.11,GSK Ware (UK),No,4516.521007400334,0.0,7.33,0,5931.26,2013,3,18,2012,12,31,2013,4,16,2013,4,16
107-RW-T30,Rwanda,Direct Drop,CIP,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,400mg,Delayed-release capsules,30,559,12532.78,22.42,0.75,"Aurobindo Unit III, India",Yes,46.0,1127.95,24.56,0,13685.29,2009,6,30,2009,7,16,2010,8,4,2010,8,4
101-CD-T30,"Congo, DRC",Direct Drop,EXW,Air,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Determine,300mg,Test kit - Ancillary,1,3511,17555.0,5.0,5.0,"Alere Medical Co., Ltd.",Yes,981.0,22892.07,21.72,0,40468.79,2012,11,16,2012,12,6,2013,7,17,2013,7,17
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,HETERO LABS LIMITED,Generic,600mg,Tablet,30,7245,23546.25,3.25,0.11,"Hetero, Jadcherla, unit 5, IN",Yes,622.0,1226.11,29.13,0,24801.49,2012,10,15,2012,11,7,2013,4,1,2013,4,1
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,600mg,Tablet,30,912,12596.09,13.81,0.46,"Aurobindo Unit III, India",No,4516.521007400334,0.0,14.83,0,12610.92,2014,10,29,2014,12,10,2014,12,10,2014,12,10
111-MZ-T30,Mozambique,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,4200,134400.0,32.0,1.6,"Trinity Biotech, Plc",Yes,1650.0,23167.84,263.42,0,157831.26,2009,7,15,2009,7,25,2009,9,8,2009,9,8
103-CM-T30,Cameroon,Direct Drop,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,OraQuick,300mg,Test kit,100,30,10500.0,350.0,3.5,"Orasure Technologies, Inc",Yes,75.0,1406.75,12.99,0,11919.74,2013,8,9,2013,9,4,2013,10,16,2013,10,16
108-VN-T30,Vietnam,Direct Drop,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,7078,430483.96,60.82,0.51,ABBVIE Ludwigshafen Germany,Yes,1724.0,5248.47,603.54,0,436335.97,2011,12,15,2012,1,25,2012,7,26,2012,7,26
104-CI-T30,Côte d'Ivoire,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/150/300mg,Tablet - FDC,60,2688,86016.0,32.0,0.53,Mylan (formerly Matrix) Nashik,Yes,421.0,4022.89,168.59,0,90207.48,2009,8,21,2009,9,14,2010,2,5,2010,2,5
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Generic,150mg,Tablet,60,52,343.51,6.61,0.11,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.35,0,343.86,2014,9,11,2015,6,2,2015,6,2,2015,6,2
104-CI-T30,Côte d'Ivoire,Direct Drop,EXW,Ocean,ARV,Adult,Aurobindo Pharma Limited,Generic,200/50mg,Tablet,120,22600,678000.0,30.0,0.25,"Aurobindo Unit III, India",Yes,5734.0,24624.0,950.56,0,703574.56,2011,11,28,2012,1,13,2012,7,5,2012,7,5
102-KE-T30,Kenya,Direct Drop,EXW,Air,HRDT,HIV test,"Standard Diagnostics, Inc.",Bioline,300mg,Test kit,25,9475,189500.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,3158.0,24172.01,371.42,0,214043.43000000002,2009,9,16,2009,10,23,2010,1,7,2010,1,7
114-UG-T30,Uganda,Direct Drop,DAP,Air,ARV,Adult,ASPEN PHARMACARE,Intelence,100mg,Tablet,120,111,3996.0,36.0,0.3,"Janssen-Cilag, Latina, IT",Yes,24.0,330.0,5.6,0,4331.6,2012,8,24,2012,9,6,2012,10,25,2012,10,25
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,600mg,Tablet,30,1,19.05,19.05,0.64,"Cipla, Goa, India",Yes,4516.521007400334,0.0,0.04,0,19.09,2009,5,7,2009,7,21,2009,9,14,2009,9,14
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Prezista,600mg,Tablet,60,1,47.13,47.13,0.79,"Janssen-Cilag, Latina, IT",No,4516.521007400334,0.0,0.05,0,47.18,2014,9,11,2015,5,11,2015,5,12,2015,5,12
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,HETERO LABS LIMITED,Generic,600/300/300mg,Tablet - FDC,30,17760,177600.0,10.0,0.33,Hetero Unit III Hyderabad IN,Yes,2516.0,3809.94,209.04,0,181618.98,2015,1,28,2015,2,17,2015,7,13,2015,7,13
101-CD-T30,"Congo, DRC",Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,2229,178320.0,80.0,0.8,"Alere Medical Co., Ltd.",No,981.0,22892.07,220.58,0,201432.65,2012,11,16,2012,12,6,2013,7,17,2013,7,17
105-SS-T30,South Sudan,Direct Drop,EXW,Air,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Determine,300mg,Test kit - Ancillary,100,20,160.0,8.0,0.08,"Alere Medical Co., Ltd.",No,4516.521007400334,10900.58231496884,0.19,0,11060.77231496884,2014,12,29,2015,2,20,2015,6,3,2015,6,3
108-VN-T30,Vietnam,Direct Drop,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,1836,111665.52,60.82,0.51,ABBVIE Ludwigshafen Germany,Yes,439.0,958.85,138.13,0,112762.50000000001,2012,10,15,2012,11,7,2013,4,3,2013,4,3
114-UG-T30,Uganda,Direct Drop,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,150,4623.0,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,170.0,2265.89,5.44,0,6894.329999999999,2014,11,11,2014,11,25,2015,3,20,2015,3,20
161-ZA-T30,South Africa,Direct Drop,DDP,Ocean,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Generic,600mg,Tablet,30,136980,589014.0,4.3,0.14,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,10832.0,10283.25,971.87,0,600269.12,2011,3,10,2011,3,23,2011,11,2,2011,11,2
104-CI-T30,Côte d'Ivoire,Direct Drop,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Tablet,60,350,2397.5,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,56.0,1726.5,2.97,0,4126.97,2013,4,29,2013,6,12,2013,12,23,2013,12,23
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,Generic,200mg,Capsule,90,257,7465.87,29.05,0.32,"Aurobindo Unit III, India",No,4516.521007400334,0.0,9.24,0,7475.11,2013,3,18,2012,12,31,2013,4,16,2013,4,16
161-ZA-T30,South Africa,Direct Drop,DDP,Ocean,ARV,Adult,Aurobindo Pharma Limited,Generic,300mg,Tablet,30,86843,577505.95,6.65,0.22,"Aurobindo Unit III, India",Yes,8106.0,10748.78,952.88,0,589207.61,2010,11,26,2010,12,14,2011,9,15,2011,9,15
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Generic,150mg,Tablet,60,138,1261.73,9.14,0.15,"Aurobindo Unit III, India",No,4516.521007400334,0.0,1.3,0,1263.03,2014,4,30,2014,6,25,2014,6,25,2014,6,25
110-ZM-T30,Zambia,Direct Drop,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,150mg,Tablet,60,20000,43000.0,2.15,0.04,"Aurobindo Unit III, India",Yes,980.0,6020.81,44.2,0,49065.009999999995,2013,10,11,2013,10,21,2014,1,13,2014,1,13
A01-CM-T50,Cameroon,Direct Drop,EXW,Air,ARV,Adult,HETERO LABS LIMITED,Generic,300mg,Tablet,30,1080,2160.0,2.0,0.07,Hetero Unit III Hyderabad IN,Yes,4516.521007400334,10900.58231496884,2.54,0,13063.122314968841,2015,2,19,2015,4,17,2015,6,16,2015,6,16
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,250mg,Delayed-release capsules,30,17,242.61,14.27,0.48,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.3,0,242.91000000000003,2013,10,8,2013,12,2,2014,2,6,2014,2,6
100-DO-T30,Dominican Republic,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300mg,Tablet,30,2000,14000.0,7.0,0.23,Mylan (formerly Matrix) Nashik,Yes,111.0,1254.61,30.18,0,15284.79,2010,7,16,2010,7,30,2010,9,14,2010,9,14
107-RW-T30,Rwanda,Direct Drop,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,252,7766.64,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,316.0,2905.84,9.14,0,10681.619999999999,2014,12,23,2015,1,19,2015,4,2,2015,4,2
111-MZ-T30,Mozambique,Direct Drop,FCA,Air,ARV,Adult,Hoffmann-La Roche ltd Basel,Invirase,200mg,Capsule,270,392,37017.53,94.43,0.35,Roche Basel,Yes,202.0,2191.21,72.55,0,39281.29,2009,8,20,2009,9,3,2009,11,11,2009,11,11
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,150/300/200mg,Tablet - FDC,60,14663,118770.3,8.1,0.13,Mylan (formerly Matrix) Nashik,Yes,4516.521007400334,10900.58231496884,139.79,0,129810.67231496883,2015,1,28,2015,2,17,2015,7,27,2015,7,27
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,150mg,Tablet,60,2520,6048.0,2.4,0.04,"Aurobindo Unit III, India",No,1015.0,3796.95,11.85,0,9856.800000000001,2009,6,25,2009,6,26,2009,10,23,2009,10,23
106-HT-T30,Haiti,Direct Drop,EXW,Ocean,ARV,Adult,HETERO LABS LIMITED,Generic,300/300mg,Tablet - FDC,30,19776,100857.6,5.1,0.17,Hetero Unit III Hyderabad IN,Yes,2122.0,9272.18,141.4,0,110271.18,2012,5,14,2012,6,28,2012,10,22,2012,10,22
102-MW-T30,Malawi,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,154,12320.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,60.0,1619.3,15.24,0,13954.539999999999,2013,2,22,2013,3,14,2013,10,2,2013,10,2
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Intelence,100mg,Tablet,120,3,106.26,35.42,0.3,"Janssen-Cilag, Latina, IT",No,4516.521007400334,0.0,0.11,0,106.37,2014,4,30,2014,5,8,2015,2,19,2015,2,19
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Pediatric,Aurobindo Pharma Limited,Generic,10mg/ml,Oral solution,240,691,1451.1,2.1,0.01,"Aurobindo Unit III, India",No,437.0,1222.31,1.8,0,2675.21,2012,10,15,2012,11,9,2013,1,29,2013,1,29
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300mg,Tablet,30,4872,36540.0,7.5,0.25,Mylan (formerly Matrix) Nashik,No,389.0,9674.88,71.62,0,46286.5,2009,10,20,2009,11,3,2010,3,22,2010,3,22
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Generic,300mg,Tablet,60,11,274.5,24.95,0.42,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.28,0,274.78,2014,4,30,2014,8,28,2014,8,28,2014,8,28
133-NG-T30,Nigeria,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,3023,269047.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1221.0,19891.2,332.81,0,289271.01,2013,6,10,2013,7,10,2013,11,7,2013,11,7
103-ZW-T30,Zimbabwe,Direct Drop,FCA,Air,ARV,Pediatric,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),Videx,25mg,Chewable/dispersible tablet,60,1014,7098.0,7.0,0.12,Bristol-Myers Squibb Anagni IT,Yes,247.0,3584.08,8.78,0,10690.86,2013,4,19,2013,4,25,2014,3,13,2014,3,13
901-CM-T30,Cameroon,Direct Drop,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,150/300/200mg,Tablet - FDC,60,38707,314687.91,8.13,0.14,"Aurobindo Unit III, India",Yes,4926.0,40227.6,389.27,0,355304.77999999997,2013,8,19,2013,8,23,2013,10,18,2013,10,18
102-ML-T30,Mali,Direct Drop,EXW,Air,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Generic,300mg,Test kit - Ancillary,100,153,765.0,5.0,0.05,"Alere Medical Co., Ltd.",No,186.0,5346.38,0.79,0,6112.17,2013,12,16,2014,1,22,2014,3,19,2014,3,19
106-HT-T30,Haiti,Direct Drop,EXW,Ocean,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300mg,Tablet,60,2610,32598.9,12.49,0.21,Mylan (formerly Matrix) Nashik,No,4726.0,7208.11,45.7,0,39852.71,2012,5,14,2012,7,3,2012,12,20,2012,12,20
107-RW-T30,Rwanda,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,250,8000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,88.0,3997.31,15.68,0,12012.99,2009,7,1,2009,7,2,2009,8,14,2009,8,14
107-RW-T30,Rwanda,Direct Drop,CIP,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,300mg,Tablet,60,427,8253.91,19.33,0.32,"Aurobindo Unit III, India",Yes,62.0,1060.35,16.18,0,9330.44,2009,6,30,2009,7,16,2009,10,19,2009,10,19
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,PHARMACY DIRECT,Generic,300mg,Tablet,60,3,74.86,24.95,0.42,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.08,0,74.94,2014,4,30,2014,5,8,2015,2,19,2015,2,19
102-SD-T30,Sudan,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,260,23140.0,89.0,0.89,Inverness Japan,Yes,119.0,2742.83,49.89,0,25932.72,2010,8,30,2010,9,2,2010,11,12,2010,11,12
109-TZ-T30,Tanzania,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,2744,219520.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1186.0,22067.21,307.77,0,241894.97999999998,2012,9,13,2012,10,4,2012,12,31,2012,12,31
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300mg,Tablet,60,249,3956.61,15.89,0.26,Mylan (formerly Matrix) Nashik,No,255.0,6518.69,8.53,0,10483.83,2010,3,22,2010,3,29,2010,8,9,2010,8,9
800-CM-T30,Cameroon,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,5000,400000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1238.0,46044.38,494.8,0,446539.18,2013,7,10,2013,8,6,2013,11,9,2013,11,9
108-VN-T30,Vietnam,Direct Drop,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Tablet,30,400,9304.0,23.26,0.78,ABBVIE Ludwigshafen Germany,Yes,52.0,379.77,9.56,0,9693.33,2014,4,8,2014,4,30,2014,10,1,2014,10,1
144-BW-T30,Botswana,Direct Drop,EXW,Air,HRDT,HIV test - Ancillary,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit - Ancillary,2,15,465.0,31.0,15.5,"Trinity Biotech, Plc",Yes,1.0,650.97,1.0,0,1116.97,2009,11,2,2009,11,13,2011,2,7,2011,2,7
106-HT-T30,Haiti,Direct Drop,EXW,Ocean,ARV,Adult,HETERO LABS LIMITED,Generic,600/300/300mg,Tablet - FDC,30,56500,579125.0,10.25,0.34,Hetero Unit III Hyderabad IN,Yes,7324.0,10500.29,595.34,0,590220.63,2014,9,24,2014,11,14,2015,4,9,2015,4,9
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,Generic,50mg,Capsule,30,71,235.46,3.32,0.11,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.29,0,235.75,2013,7,11,2013,8,13,2014,2,7,2014,2,7
105-GH-T30,Ghana,Direct Drop,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,Generic,200/50mg,Tablet,120,3393,73967.4,21.8,0.18,"Aurobindo Unit III, India",Yes,901.0,7326.63,76.04,0,81370.06999999999,2014,3,7,2014,5,5,2014,6,12,2014,6,12
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Pediatric,PHARMACY DIRECT,Generic,200mg,Capsule,90,21,357.91,17.04,0.19,"Aurobindo Unit III, India",No,4516.521007400334,0.0,0.37,0,358.28000000000003,2014,9,11,2015,2,12,2015,2,12,2015,2,12
114-UG-T30,Uganda,Direct Drop,CIP,Air,ARV,Adult,ASPEN PHARMACARE,Prezista,300mg,Tablet,120,454,30236.4,66.6,0.55,"Aspen-OSD, Port Elizabeth, SA",Yes,79.0,281.94,37.4,0,30555.74,2013,5,17,2013,7,3,2014,2,14,2014,2,14
117-ET-T30,Ethiopia,Direct Drop,EXW,Air,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Colloidal Gold,300mg,Test kit,1,4000,98000.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,2764.0,40716.16,115.35,0,138831.51,2015,3,10,2015,3,17,2015,4,28,2015,4,28
104-CI-T30,Côte d'Ivoire,Direct Drop,EXW,Air,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,300mg,Test kit,20,2155,62495.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,Yes,622.0,7727.12,87.62,0,70309.73999999999,2012,5,4,2012,6,13,2012,8,16,2012,8,16
203-SZ-T30,Swaziland,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,39,3120.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,17.0,514.52,3.21,0,3637.73,2014,9,3,2014,10,9,2015,2,19,2015,2,19
104-CI-T30,Côte d'Ivoire,Direct Drop,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,16800,517776.0,30.82,0.26,ABBVIE Ludwigshafen Germany,Yes,4213.0,27376.29,854.33,0,546006.62,2011,5,5,2011,7,6,2011,10,17,2011,10,17
109-TZ-T30,Tanzania,Direct Drop,EXW,Air,ARV,Adult,CIPLA LIMITED,Generic,150/300/200mg,Tablet - FDC,60,80516,652179.6,8.1,0.13,"Cipla, Goa, India",Yes,11646.0,50445.73,806.75,0,703432.08,2013,7,3,2013,8,27,2013,12,27,2013,12,27
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,200mg,Tablet,60,300,6758.47,22.53,0.38,"Cipla, Goa, India",No,4516.521007400334,0.0,13.25,0,6771.72,2009,10,8,2009,10,15,2009,10,21,2009,10,21
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,Generic,600mg,Tablet,30,632,10473.05,16.57,0.55,Hetero Unit III Hyderabad IN,No,4516.521007400334,0.0,12.96,0,10486.009999999998,2013,7,11,2014,8,29,2014,8,29,2014,8,29
108-VN-T30,Vietnam,Direct Drop,EXW,Air,ARV,Adult,HETERO LABS LIMITED,Generic,300mg,Tablet,60,683,8366.75,12.25,0.2,Hetero Unit III Hyderabad IN,No,3751.0,10867.28,10.35,0,19244.379999999997,2013,1,29,2013,2,6,2013,7,5,2013,7,5
106-HT-T30,Haiti,Direct Drop,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Generic,100/25mg,Tablet,60,300,2712.0,9.04,0.15,ABBVIE Ludwigshafen Germany,Yes,37.0,971.8,5.85,0,3689.65,2009,11,3,2009,11,13,2010,3,3,2010,3,3
133-NG-T30,Nigeria,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,6133,545837.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,2483.0,31306.65,561.12,0,577704.77,2014,9,22,2014,10,29,2015,1,19,2015,1,19
104-CI-T30,Côte d'Ivoire,Direct Drop,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/100mg,Tablet,30,1270,28575.0,22.5,0.75,Mylan (formerly Matrix) Nashik,No,364.0,4171.65,40.06,0,32786.71,2012,9,19,2012,10,12,2013,3,21,2013,3,21
103-ZW-T30,Zimbabwe,Direct Drop,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,6914,213089.48,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,6090.0,41141.5,250.81,0,254481.79,2015,1,6,2015,1,16,2015,5,21,2015,5,21
105-SS-T30,South Sudan,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,18,576.0,32.0,1.6,"Trinity Biotech, Plc",No,159.0,2395.42,0.71,0,2972.13,2013,7,18,2013,8,6,2014,2,11,2014,2,11
109-TZ-T30,Tanzania,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,252,8064.0,32.0,1.6,"Trinity Biotech, Plc",Yes,82.0,1353.35,8.29,0,9425.640000000001,2014,3,27,2014,5,6,2014,10,25,2014,10,25
101-CD-T30,"Congo, DRC",Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,90,2880.0,32.0,1.6,"Trinity Biotech, Plc",No,112.0,3196.31,2.96,0,6079.2699999999995,2014,4,23,2014,5,20,2014,9,5,2014,9,5
105-SS-T30,South Sudan,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,125,4000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,41.0,1441.21,4.95,0,5446.16,2013,1,24,2013,2,22,2013,5,16,2013,5,16
116-ZA-T30,South Africa,Direct Drop,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,Generic,200mg,Capsule,90,60,1561.82,26.03,0.29,"Aurobindo Unit III, India",No,4516.521007400334,0.0,1.93,0,1563.75,2013,7,11,2014,8,29,2014,8,29,2014,8,29
103-KE-T30,Kenya,Direct Drop,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,300mg,Test kit,20,20000,640000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,6568.0,41300.11,897.28,0,682197.39,2012,5,24,2012,6,13,2012,9,5,2012,9,5
114-UG-T30,Uganda,Direct Drop,EXW,Air,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,300mg,Test kit,30,2850,78660.0,27.6,0.92,Chembio Diagnostics Sys. Inc.,Yes,318.0,4604.83,97.3,0,83362.13,2013,4,29,2013,5,28,2013,10,4,2013,10,4
106-HT-T30,Haiti,Direct Drop,CIP,Air,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Crixivan,400mg,Capsule,180,28,1400.0,50.0,0.28,"MSD, Haarlem, NL",Yes,7.0,290.0,3.02,0,1693.02,2010,10,20,2010,11,4,2011,5,11,2011,5,11
900-TZ-T30,Tanzania,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,2744,219520.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1303.0,22317.25,307.77,0,242145.02,2012,7,31,2012,10,4,2012,12,7,2012,12,7
161-ZA-T30,South Africa,Direct Drop,DDP,Air,ARV,Adult,STRIDES ARCOLAB LIMITED,Generic,150mg,Tablet,60,333334,856668.38,2.57,0.04,"Strides, Bangalore, India.",Yes,16496.0,25285.11,1846.98,0,883800.47,2010,3,18,2010,3,19,2010,7,15,2010,7,15
200-UG-T30,Uganda,Direct Drop,EXW,Air,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,300mg,Test kit,30,800,22080.0,27.6,0.92,Chembio Diagnostics Sys. Inc.,Yes,86.0,798.43,22.7,0,22901.13,2014,7,23,2014,9,4,2014,10,14,2014,10,14
133-NG-T30,Nigeria,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,3040,270560.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1235.0,13383.47,334.68,1,284278.14999999997,2013,6,10,2013,7,10,2013,9,18,2013,9,19
111-MZ-T30,Mozambique,Direct Drop,EXW,Air,HRDT,HIV test,"Orgenics, Ltd",Determine,300mg,Test kit,100,6000,480000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2862.0,52239.49,672.96,0,532912.45,2012,3,29,2012,4,24,2012,9,4,2012,9,4
161-ZA-T30,South Africa,Direct Drop,DDP,Ocean,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Generic,600mg,Tablet,30,113020,485986.0,4.3,0.14,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,8826.0,7609.7,801.88,0,494397.58,2011,3,10,2011,3,23,2011,11,2,2011,11,2
